reading_id,household_id,timestamp,energy_kwh,voltage,current_amps,appliance_category,is_solar_powered,grid_status
6824,HH_010,2024-01-15 07:00:00,0.3998,12.0,33.32,Cooking,0,Off-grid
6825,HH_010,2024-01-15 08:00:00,0.2671,12.4,21.53,Other,0,Off-grid
6826,HH_010,2024-01-15 09:00:00,0.2552,12.07,21.14,Charging,0,Off-grid
6827,HH_010,2024-01-15 10:00:00,0.148,12.14,12.2,Cooling,0,Off-grid
6828,HH_010,2024-01-15 11:00:00,0.1681,11.34,14.82,Lighting,0,Off-grid
6829,HH_010,2024-01-15 12:00:00,0.157,11.86,13.24,Cooking,0,Off-grid
6830,HH_010,2024-01-15 13:00:00,0.1004,11.88,8.45,Other,0,Off-grid
6831,HH_010,2024-01-15 14:00:00,0.1668,11.93,13.97,Charging,0,Off-grid
6832,HH_010,2024-01-15 15:00:00,0.1932,11.25,17.18,Cooling,0,Off-grid
6833,HH_010,2024-01-15 16:00:00,0.2778,13.22,21.02,Entertainment,0,Off-grid
6834,HH_010,2024-01-15 17:00:00,0.3477,11.99,29.01,Cooking,0,Off-grid
6835,HH_010,2024-01-15 18:00:00,0.5222,11.46,45.57,Cooking,0,Off-grid
6836,HH_010,2024-01-15 19:00:00,0.5215,12.2,42.76,Entertainment,0,Off-grid
6837,HH_010,2024-01-15 20:00:00,0.4858,12.47,38.96,Lighting,0,Off-grid
6838,HH_010,2024-01-15 21:00:00,0.3761,10.97,34.3,Other,0,Off-grid
6839,HH_010,2024-01-15 22:00:00,0.2825,12.15,23.25,Cooling,0,Off-grid
6840,HH_010,2024-01-15 23:00:00,0.0814,11.8,6.9,Other,0,Off-grid
6841,HH_010,2024-01-16 00:00:00,0.0842,10.96,7.68,Other,0,Off-grid
6842,HH_010,2024-01-16 01:00:00,0.0383,12.13,3.16,Cooking,0,Off-grid
6843,HH_010,2024-01-16 02:00:00,0.0381,11.64,3.27,Cooling,0,Off-grid
6844,HH_010,2024-01-16 03:00:00,0.0165,12.08,1.37,Cooling,0,Off-grid
6845,HH_010,2024-01-16 04:00:00,0.0527,11.38,4.64,Cooling,0,Off-grid
6846,HH_010,2024-01-16 05:00:00,0.0606,12.58,4.82,Cooking,0,Off-grid
6847,HH_010,2024-01-16 06:00:00,0.2384,12.21,19.52,Cooling,0,Off-grid
6848,HH_010,2024-01-16 07:00:00,0.4018,12.07,33.29,Entertainment,0,Off-grid
6849,HH_010,2024-01-16 08:00:00,0.3407,11.81,28.86,Lighting,0,Off-grid
6850,HH_010,2024-01-16 09:00:00,0.2711,12.12,22.36,Charging,0,Off-grid
6851,HH_010,2024-01-16 10:00:00,0.1883,12.22,15.41,Other,0,Off-grid
6852,HH_010,2024-01-16 11:00:00,0.1577,12.15,12.98,Cooling,0,Off-grid
6853,HH_010,2024-01-16 12:00:00,0.2029,12.24,16.58,Lighting,0,Off-grid
6854,HH_010,2024-01-16 13:00:00,0.1817,11.63,15.62,Other,0,Off-grid
6855,HH_010,2024-01-16 14:00:00,0.1355,11.3,12.0,Cooling,0,Off-grid
6856,HH_010,2024-01-16 15:00:00,0.1746,12.69,13.75,Cooling,0,Off-grid
6857,HH_010,2024-01-16 16:00:00,0.1967,11.93,16.49,Cooling,0,Off-grid
6858,HH_010,2024-01-16 17:00:00,0.4219,12.33,34.21,Cooling,0,Off-grid
6859,HH_010,2024-01-16 18:00:00,0.4344,11.6,37.45,Entertainment,0,Off-grid
6860,HH_010,2024-01-16 19:00:00,0.5294,12.15,43.56,Lighting,0,Off-grid
6861,HH_010,2024-01-16 20:00:00,0.4708,12.33,38.18,Charging,0,Off-grid
6862,HH_010,2024-01-16 21:00:00,0.4113,11.67,35.25,Entertainment,0,Off-grid
6863,HH_010,2024-01-16 22:00:00,0.2931,12.09,24.25,Cooling,0,Off-grid
6864,HH_010,2024-01-16 23:00:00,0.11,11.59,9.48,Cooling,0,Off-grid
6865,HH_010,2024-01-17 00:00:00,0.0758,11.7,6.48,Cooling,0,Off-grid
6866,HH_010,2024-01-17 01:00:00,0.0637,12.01,5.31,Other,0,Off-grid
6867,HH_010,2024-01-17 02:00:00,0.0171,12.0,1.42,Other,0,Off-grid
6868,HH_010,2024-01-17 03:00:00,0.0447,11.94,3.75,Entertainment,0,Off-grid
6869,HH_010,2024-01-17 04:00:00,0.0119,11.63,1.02,Cooling,0,Off-grid
6870,HH_010,2024-01-17 05:00:00,0.0818,11.46,7.14,Other,0,Off-grid
6871,HH_010,2024-01-17 06:00:00,0.2195,11.26,19.5,Entertainment,0,Off-grid
6872,HH_010,2024-01-17 07:00:00,0.3584,11.53,31.1,Charging,0,Off-grid
6873,HH_010,2024-01-17 08:00:00,0.296,11.95,24.77,Other,0,Off-grid
6874,HH_010,2024-01-17 09:00:00,0.2387,11.74,20.33,Cooking,0,Off-grid
6875,HH_010,2024-01-17 10:00:00,0.2016,11.85,17.01,Charging,0,Off-grid
6876,HH_010,2024-01-17 11:00:00,0.1301,11.3,11.51,Cooling,0,Off-grid
6877,HH_010,2024-01-17 12:00:00,0.1766,11.72,15.07,Charging,0,Off-grid
6878,HH_010,2024-01-17 13:00:00,0.1692,11.82,14.31,Cooking,0,Off-grid
6879,HH_010,2024-01-17 14:00:00,0.235,12.89,18.23,Other,0,Off-grid
6880,HH_010,2024-01-17 15:00:00,0.2191,12.16,18.02,Cooling,0,Off-grid
6881,HH_010,2024-01-17 16:00:00,0.2462,11.84,20.79,Cooking,0,Off-grid
6882,HH_010,2024-01-17 17:00:00,0.384,11.98,32.04,Other,0,Off-grid
6883,HH_010,2024-01-17 18:00:00,0.4182,11.88,35.2,Other,0,Off-grid
6884,HH_010,2024-01-17 19:00:00,0.5093,11.46,44.46,Entertainment,0,Off-grid
6885,HH_010,2024-01-17 20:00:00,0.4578,12.81,35.74,Entertainment,0,Off-grid
6886,HH_010,2024-01-17 21:00:00,0.3728,11.88,31.38,Lighting,0,Off-grid
6887,HH_010,2024-01-17 22:00:00,0.2303,12.04,19.13,Charging,0,Off-grid
6888,HH_010,2024-01-17 23:00:00,0.1035,12.24,8.45,Cooking,0,Off-grid
6889,HH_010,2024-01-18 00:00:00,0.0645,12.19,5.29,Cooking,0,Off-grid
6890,HH_010,2024-01-18 01:00:00,0.0361,13.04,2.77,Cooling,0,Off-grid
6891,HH_010,2024-01-18 02:00:00,0.0,12.25,0.0,Other,0,Off-grid
6892,HH_010,2024-01-18 03:00:00,0.0151,12.07,1.25,Cooking,0,Off-grid
6893,HH_010,2024-01-18 04:00:00,0.038,12.89,2.95,Cooking,0,Off-grid
6894,HH_010,2024-01-18 05:00:00,0.0685,11.87,5.77,Cooling,0,Off-grid
6895,HH_010,2024-01-18 06:00:00,0.1554,11.7,13.28,Cooling,0,Off-grid
6896,HH_010,2024-01-18 07:00:00,0.4321,12.3,35.14,Charging,0,Off-grid
6897,HH_010,2024-01-18 08:00:00,0.3228,11.12,29.03,Charging,0,Off-grid
6898,HH_010,2024-01-18 09:00:00,0.2241,12.25,18.29,Other,0,Off-grid
6899,HH_010,2024-01-18 10:00:00,0.1391,12.05,11.54,Other,0,Off-grid
6900,HH_010,2024-01-18 11:00:00,0.1894,11.56,16.38,Cooling,0,Off-grid
6901,HH_010,2024-01-18 12:00:00,0.1296,12.53,10.34,Entertainment,0,Off-grid
6902,HH_010,2024-01-18 13:00:00,0.1342,11.61,11.55,Entertainment,0,Off-grid
6903,HH_010,2024-01-18 14:00:00,0.2235,11.98,18.65,Other,0,Off-grid
6904,HH_010,2024-01-18 15:00:00,0.1835,12.56,14.61,Entertainment,0,Off-grid
6905,HH_010,2024-01-18 16:00:00,0.2088,12.02,17.37,Entertainment,0,Off-grid
6906,HH_010,2024-01-18 17:00:00,0.3668,11.7,31.34,Other,0,Off-grid
6907,HH_010,2024-01-18 18:00:00,0.471,11.6,40.6,Lighting,0,Off-grid
6908,HH_010,2024-01-18 19:00:00,0.5632,11.92,47.24,Charging,0,Off-grid
6909,HH_010,2024-01-18 20:00:00,0.4519,12.03,37.56,Cooking,0,Off-grid
6910,HH_010,2024-01-18 21:00:00,0.3701,11.11,33.3,Cooking,0,Off-grid
6911,HH_010,2024-01-18 22:00:00,0.2798,11.96,23.39,Cooling,0,Off-grid
6912,HH_010,2024-01-18 23:00:00,0.1079,12.13,8.89,Lighting,0,Off-grid
6913,HH_010,2024-01-19 00:00:00,0.0608,11.76,5.17,Other,0,Off-grid
6914,HH_010,2024-01-19 01:00:00,0.0538,12.39,4.35,Cooling,0,Off-grid
6915,HH_010,2024-01-19 02:00:00,0.0197,10.85,1.82,Cooling,0,Off-grid
6916,HH_010,2024-01-19 03:00:00,0.0489,11.95,4.09,Cooling,0,Off-grid
6917,HH_010,2024-01-19 04:00:00,0.0022,12.18,0.18,Other,0,Off-grid
6918,HH_010,2024-01-19 05:00:00,0.0322,12.3,2.61,Other,0,Off-grid
6919,HH_010,2024-01-19 06:00:00,0.2079,11.74,17.71,Cooling,0,Off-grid
6920,HH_010,2024-01-19 07:00:00,0.3125,11.72,26.67,Charging,0,Off-grid
6921,HH_010,2024-01-19 08:00:00,0.2879,11.96,24.08,Cooking,0,Off-grid
6922,HH_010,2024-01-19 09:00:00,0.2307,11.48,20.09,Other,0,Off-grid
6923,HH_010,2024-01-19 10:00:00,0.1765,11.73,15.04,Entertainment,0,Off-grid
6924,HH_010,2024-01-19 11:00:00,0.1527,11.6,13.17,Other,0,Off-grid
6925,HH_010,2024-01-19 12:00:00,0.132,12.15,10.87,Charging,0,Off-grid
6926,HH_010,2024-01-19 13:00:00,0.1419,11.27,12.59,Other,0,Off-grid
6927,HH_010,2024-01-19 14:00:00,0.2221,12.34,17.99,Other,0,Off-grid
6928,HH_010,2024-01-19 15:00:00,0.2295,11.2,20.49,Cooking,0,Off-grid
6929,HH_010,2024-01-19 16:00:00,0.1821,12.44,14.63,Cooling,0,Off-grid
6930,HH_010,2024-01-19 17:00:00,0.3286,12.06,27.25,Other,0,Off-grid
6931,HH_010,2024-01-19 18:00:00,0.433,11.07,39.12,Entertainment,0,Off-grid
6932,HH_010,2024-01-19 19:00:00,0.5181,12.14,42.67,Entertainment,0,Off-grid
6933,HH_010,2024-01-19 20:00:00,0.4735,12.81,36.96,Cooking,0,Off-grid
6934,HH_010,2024-01-19 21:00:00,0.3769,12.18,30.96,Cooking,0,Off-grid
6935,HH_010,2024-01-19 22:00:00,0.2434,11.53,21.1,Cooking,0,Off-grid
6936,HH_010,2024-01-19 23:00:00,0.0928,11.97,7.75,Other,0,Off-grid
6937,HH_010,2024-01-20 00:00:00,0.0383,12.7,3.02,Entertainment,0,Off-grid
6938,HH_010,2024-01-20 01:00:00,0.0614,12.51,4.91,Other,0,Off-grid
6939,HH_010,2024-01-20 02:00:00,0.0,12.17,0.0,Cooling,0,Off-grid
6940,HH_010,2024-01-20 03:00:00,0.0,12.6,0.0,Cooling,0,Off-grid
6941,HH_010,2024-01-20 04:00:00,0.0444,12.31,3.6,Cooling,0,Off-grid
6942,HH_010,2024-01-20 05:00:00,0.08,11.69,6.85,Cooling,0,Off-grid
6943,HH_010,2024-01-20 06:00:00,0.2926,12.27,23.85,Other,0,Off-grid
6944,HH_010,2024-01-20 07:00:00,0.364,11.74,31.0,Cooking,0,Off-grid
6945,HH_010,2024-01-20 08:00:00,0.2954,12.58,23.49,Lighting,0,Off-grid
6946,HH_010,2024-01-20 09:00:00,0.2301,11.68,19.71,Charging,0,Off-grid
6947,HH_010,2024-01-20 10:00:00,0.1926,11.96,16.1,Cooling,0,Off-grid
6948,HH_010,2024-01-20 11:00:00,0.1312,12.46,10.53,Entertainment,0,Off-grid
6949,HH_010,2024-01-20 12:00:00,0.1199,11.85,10.12,Charging,0,Off-grid
6950,HH_010,2024-01-20 13:00:00,0.124,12.86,9.64,Cooling,0,Off-grid
6951,HH_010,2024-01-20 14:00:00,0.1954,12.13,16.11,Cooling,0,Off-grid
6952,HH_010,2024-01-20 15:00:00,0.1852,12.86,14.4,Cooling,0,Off-grid
6953,HH_010,2024-01-20 16:00:00,0.1978,11.84,16.71,Cooling,0,Off-grid
6954,HH_010,2024-01-20 17:00:00,0.3545,11.31,31.36,Cooking,0,Off-grid
6955,HH_010,2024-01-20 18:00:00,0.4509,11.65,38.69,Lighting,0,Off-grid
6956,HH_010,2024-01-20 19:00:00,0.5797,11.39,50.9,Lighting,0,Off-grid
6957,HH_010,2024-01-20 20:00:00,0.4985,12.02,41.45,Cooking,0,Off-grid
6958,HH_010,2024-01-20 21:00:00,0.386,11.89,32.46,Cooling,0,Off-grid
6959,HH_010,2024-01-20 22:00:00,0.2128,12.75,16.69,Cooling,0,Off-grid
6960,HH_010,2024-01-20 23:00:00,0.1644,12.32,13.34,Cooling,0,Off-grid
6961,HH_010,2024-01-21 00:00:00,0.0734,12.12,6.06,Charging,0,Off-grid
6962,HH_010,2024-01-21 01:00:00,0.0602,13.1,4.59,Cooking,0,Off-grid
6963,HH_010,2024-01-21 02:00:00,0.0,11.97,0.0,Entertainment,0,Off-grid
6964,HH_010,2024-01-21 03:00:00,0.0137,12.02,1.14,Cooking,0,Off-grid
6965,HH_010,2024-01-21 04:00:00,0.0,11.52,0.0,Entertainment,0,Off-grid
6966,HH_010,2024-01-21 05:00:00,0.0287,12.24,2.34,Other,0,Off-grid
6967,HH_010,2024-01-21 06:00:00,0.2375,11.22,21.18,Cooling,0,Off-grid
6968,HH_010,2024-01-21 07:00:00,0.3124,11.07,28.23,Charging,0,Off-grid
6969,HH_010,2024-01-21 08:00:00,0.292,11.91,24.53,Cooking,0,Off-grid
6970,HH_010,2024-01-21 09:00:00,0.2361,11.62,20.31,Cooking,0,Off-grid
6971,HH_010,2024-01-21 10:00:00,0.1678,11.88,14.13,Lighting,0,Off-grid
6972,HH_010,2024-01-21 11:00:00,0.1476,12.12,12.19,Other,0,Off-grid
6973,HH_010,2024-01-21 12:00:00,0.1786,11.58,15.43,Cooling,0,Off-grid
6974,HH_010,2024-01-21 13:00:00,0.1701,11.66,14.59,Entertainment,0,Off-grid
6975,HH_010,2024-01-21 14:00:00,0.1944,11.99,16.22,Cooling,0,Off-grid
6976,HH_010,2024-01-21 15:00:00,0.2755,12.1,22.76,Cooling,0,Off-grid
6977,HH_010,2024-01-21 16:00:00,0.2625,10.73,24.46,Cooling,0,Off-grid
6978,HH_010,2024-01-21 17:00:00,0.3851,11.6,33.2,Other,0,Off-grid
6979,HH_010,2024-01-21 18:00:00,0.4451,11.78,37.77,Lighting,0,Off-grid
6980,HH_010,2024-01-21 19:00:00,0.5059,12.78,39.57,Cooling,0,Off-grid
6981,HH_010,2024-01-21 20:00:00,0.5113,11.52,44.4,Entertainment,0,Off-grid
6982,HH_010,2024-01-21 21:00:00,0.3288,12.22,26.89,Cooking,0,Off-grid
6983,HH_010,2024-01-21 22:00:00,0.2644,11.96,22.1,Entertainment,0,Off-grid
6984,HH_010,2024-01-21 23:00:00,0.0975,11.87,8.21,Cooling,0,Off-grid
6985,HH_010,2024-01-22 00:00:00,0.0088,11.28,0.78,Lighting,0,Off-grid
6986,HH_010,2024-01-22 01:00:00,0.0722,11.7,6.17,Cooling,0,Off-grid
6987,HH_010,2024-01-22 02:00:00,0.0253,12.1,2.09,Other,0,Off-grid
6988,HH_010,2024-01-22 03:00:00,0.025,12.12,2.06,Lighting,0,Off-grid
6989,HH_010,2024-01-22 04:00:00,0.056,11.6,4.83,Cooling,0,Off-grid
6990,HH_010,2024-01-22 05:00:00,0.0878,12.1,7.26,Entertainment,0,Off-grid
6991,HH_010,2024-01-22 06:00:00,0.255,12.43,20.52,Cooling,0,Off-grid
6992,HH_010,2024-01-22 07:00:00,0.3617,13.25,27.31,Cooking,0,Off-grid
6993,HH_010,2024-01-22 08:00:00,0.2648,12.44,21.28,Cooking,0,Off-grid
6994,HH_010,2024-01-22 09:00:00,0.221,12.13,18.22,Cooking,0,Off-grid
6995,HH_010,2024-01-22 10:00:00,0.1746,11.88,14.7,Charging,0,Off-grid
6996,HH_010,2024-01-22 11:00:00,0.1403,13.05,10.75,Other,0,Off-grid
6997,HH_010,2024-01-22 12:00:00,0.1647,11.52,14.31,Entertainment,0,Off-grid
6998,HH_010,2024-01-22 13:00:00,0.1294,11.47,11.28,Entertainment,0,Off-grid
6999,HH_010,2024-01-22 14:00:00,0.2244,12.37,18.14,Other,0,Off-grid
7000,HH_010,2024-01-22 15:00:00,0.1908,12.21,15.62,Entertainment,0,Off-grid
7001,HH_010,2024-01-22 16:00:00,0.2093,11.99,17.45,Charging,0,Off-grid
7002,HH_010,2024-01-22 17:00:00,0.3507,11.84,29.63,Entertainment,0,Off-grid
7003,HH_010,2024-01-22 18:00:00,0.4356,13.22,32.95,Entertainment,0,Off-grid
7004,HH_010,2024-01-22 19:00:00,0.5587,13.0,42.96,Cooking,0,Off-grid
7005,HH_010,2024-01-22 20:00:00,0.4642,11.5,40.37,Entertainment,0,Off-grid
7006,HH_010,2024-01-22 21:00:00,0.366,11.99,30.52,Cooling,0,Off-grid
7007,HH_010,2024-01-22 22:00:00,0.2586,12.46,20.75,Cooling,0,Off-grid
7008,HH_010,2024-01-22 23:00:00,0.0656,13.04,5.03,Cooling,0,Off-grid
7009,HH_010,2024-01-23 00:00:00,0.0674,12.28,5.49,Cooling,0,Off-grid
7010,HH_010,2024-01-23 01:00:00,0.09,11.59,7.76,Other,0,Off-grid
7011,HH_010,2024-01-23 02:00:00,0.0259,11.45,2.26,Cooling,0,Off-grid
7012,HH_010,2024-01-23 03:00:00,0.0013,12.46,0.11,Cooking,0,Off-grid
7013,HH_010,2024-01-23 04:00:00,0.071,11.26,6.31,Lighting,0,Off-grid
7014,HH_010,2024-01-23 05:00:00,0.0694,12.55,5.53,Other,0,Off-grid
7015,HH_010,2024-01-23 06:00:00,0.266,12.05,22.08,Other,0,Off-grid
7016,HH_010,2024-01-23 07:00:00,0.3691,12.17,30.34,Cooking,0,Off-grid
7017,HH_010,2024-01-23 08:00:00,0.3075,12.23,25.14,Cooking,0,Off-grid
7018,HH_010,2024-01-23 09:00:00,0.233,12.98,17.94,Cooking,0,Off-grid
7019,HH_010,2024-01-23 10:00:00,0.1554,12.59,12.35,Charging,0,Off-grid
7020,HH_010,2024-01-23 11:00:00,0.1296,12.26,10.57,Cooling,0,Off-grid
7021,HH_010,2024-01-23 12:00:00,0.1302,12.23,10.65,Other,0,Off-grid
7022,HH_010,2024-01-23 13:00:00,0.1479,12.33,11.99,Cooling,0,Off-grid
7023,HH_010,2024-01-23 14:00:00,0.1573,11.61,13.55,Cooling,0,Off-grid
7024,HH_010,2024-01-23 15:00:00,0.251,12.84,19.54,Entertainment,0,Off-grid
7025,HH_010,2024-01-23 16:00:00,0.2345,12.18,19.25,Cooling,0,Off-grid
7026,HH_010,2024-01-23 17:00:00,0.3134,12.02,26.07,Lighting,0,Off-grid
7027,HH_010,2024-01-23 18:00:00,0.4373,12.95,33.78,Cooking,0,Off-grid
7028,HH_010,2024-01-23 19:00:00,0.5257,12.96,40.58,Entertainment,0,Off-grid
7029,HH_010,2024-01-23 20:00:00,0.4646,12.29,37.81,Lighting,0,Off-grid
7030,HH_010,2024-01-23 21:00:00,0.4108,11.93,34.44,Lighting,0,Off-grid
7031,HH_010,2024-01-23 22:00:00,0.2886,12.43,23.22,Charging,0,Off-grid
7032,HH_010,2024-01-23 23:00:00,0.1212,12.21,9.92,Other,0,Off-grid
7033,HH_010,2024-01-24 00:00:00,0.1011,12.18,8.3,Cooling,0,Off-grid
7034,HH_010,2024-01-24 01:00:00,0.0068,12.43,0.55,Other,0,Off-grid
7035,HH_010,2024-01-24 02:00:00,0.057,12.16,4.69,Entertainment,0,Off-grid
7036,HH_010,2024-01-24 03:00:00,0.0151,12.4,1.22,Cooling,0,Off-grid
7037,HH_010,2024-01-24 04:00:00,0.0,12.2,0.0,Cooling,0,Off-grid
7038,HH_010,2024-01-24 05:00:00,0.0708,12.04,5.88,Cooling,0,Off-grid
7039,HH_010,2024-01-24 06:00:00,0.2744,11.83,23.2,Cooling,0,Off-grid
7040,HH_010,2024-01-24 07:00:00,0.3341,11.64,28.71,Charging,0,Off-grid
7041,HH_010,2024-01-24 08:00:00,0.3355,12.3,27.27,Cooking,0,Off-grid
7042,HH_010,2024-01-24 09:00:00,0.2557,12.21,20.94,Lighting,0,Off-grid
7043,HH_010,2024-01-24 10:00:00,0.1757,11.53,15.24,Other,0,Off-grid
7044,HH_010,2024-01-24 11:00:00,0.1235,12.23,10.1,Cooling,0,Off-grid
7045,HH_010,2024-01-24 12:00:00,0.1387,11.67,11.89,Cooling,0,Off-grid
7046,HH_010,2024-01-24 13:00:00,0.1466,12.63,11.61,Cooling,0,Off-grid
7047,HH_010,2024-01-24 14:00:00,0.1845,12.93,14.27,Other,0,Off-grid
7048,HH_010,2024-01-24 15:00:00,0.2259,13.61,16.6,Cooling,0,Off-grid
7049,HH_010,2024-01-24 16:00:00,0.25,12.12,20.63,Cooling,0,Off-grid
7050,HH_010,2024-01-24 17:00:00,0.3651,11.8,30.95,Lighting,0,Off-grid
7051,HH_010,2024-01-24 18:00:00,0.4446,13.04,34.08,Lighting,0,Off-grid
7052,HH_010,2024-01-24 19:00:00,0.5289,12.08,43.76,Cooking,0,Off-grid
7053,HH_010,2024-01-24 20:00:00,0.4853,11.86,40.92,Cooking,0,Off-grid
7054,HH_010,2024-01-24 21:00:00,0.3507,11.97,29.3,Cooking,0,Off-grid
7055,HH_010,2024-01-24 22:00:00,0.2657,12.72,20.9,Charging,0,Off-grid
7056,HH_010,2024-01-24 23:00:00,0.0857,12.92,6.63,Cooking,0,Off-grid
7057,HH_010,2024-01-25 00:00:00,0.0812,12.38,6.56,Other,0,Off-grid
7058,HH_010,2024-01-25 01:00:00,0.0268,13.27,2.02,Cooling,0,Off-grid
7059,HH_010,2024-01-25 02:00:00,0.0086,12.12,0.71,Other,0,Off-grid
7060,HH_010,2024-01-25 03:00:00,0.0415,12.88,3.22,Lighting,0,Off-grid
7061,HH_010,2024-01-25 04:00:00,0.0106,12.15,0.87,Cooking,0,Off-grid
7062,HH_010,2024-01-25 05:00:00,0.0162,12.05,1.35,Cooling,0,Off-grid
7063,HH_010,2024-01-25 06:00:00,0.2541,11.78,21.58,Cooling,0,Off-grid
7064,HH_010,2024-01-25 07:00:00,0.3211,12.94,24.82,Entertainment,0,Off-grid
7065,HH_010,2024-01-25 08:00:00,0.2712,11.57,23.44,Other,0,Off-grid
7066,HH_010,2024-01-25 09:00:00,0.2217,12.66,17.52,Lighting,0,Off-grid
7067,HH_010,2024-01-25 10:00:00,0.1791,11.28,15.88,Cooling,0,Off-grid
7068,HH_010,2024-01-25 11:00:00,0.1323,12.66,10.45,Other,0,Off-grid
7069,HH_010,2024-01-25 12:00:00,0.1131,11.52,9.82,Other,0,Off-grid
7070,HH_010,2024-01-25 13:00:00,0.1228,12.0,10.23,Cooling,0,Off-grid
7071,HH_010,2024-01-25 14:00:00,0.1857,11.93,15.57,Entertainment,0,Off-grid
7072,HH_010,2024-01-25 15:00:00,0.2088,11.47,18.2,Cooling,0,Off-grid
7073,HH_010,2024-01-25 16:00:00,0.2351,11.91,19.74,Cooling,0,Off-grid
7074,HH_010,2024-01-25 17:00:00,0.3332,12.73,26.18,Other,0,Off-grid
7075,HH_010,2024-01-25 18:00:00,0.4864,11.41,42.63,Lighting,0,Off-grid
7076,HH_010,2024-01-25 19:00:00,0.5557,12.22,45.49,Lighting,0,Off-grid
7077,HH_010,2024-01-25 20:00:00,0.4885,11.91,41.01,Entertainment,0,Off-grid
7078,HH_010,2024-01-25 21:00:00,0.3681,11.93,30.85,Lighting,0,Off-grid
7079,HH_010,2024-01-25 22:00:00,0.2216,12.25,18.08,Cooling,0,Off-grid
7080,HH_010,2024-01-25 23:00:00,0.066,12.39,5.32,Cooking,0,Off-grid
7081,HH_010,2024-01-26 00:00:00,0.0616,11.82,5.22,Entertainment,0,Off-grid
7082,HH_010,2024-01-26 01:00:00,0.0677,12.14,5.57,Lighting,0,Off-grid
7083,HH_010,2024-01-26 02:00:00,0.0738,12.54,5.88,Entertainment,0,Off-grid
7084,HH_010,2024-01-26 03:00:00,0.0037,11.78,0.31,Cooling,0,Off-grid
7085,HH_010,2024-01-26 04:00:00,0.0124,10.47,1.19,Cooling,0,Off-grid
7086,HH_010,2024-01-26 05:00:00,0.0427,12.84,3.33,Lighting,0,Off-grid
7087,HH_010,2024-01-26 06:00:00,0.2038,12.57,16.21,Cooling,0,Off-grid
7088,HH_010,2024-01-26 07:00:00,0.4112,12.46,33.0,Charging,0,Off-grid
7089,HH_010,2024-01-26 08:00:00,0.318,11.38,27.93,Cooling,0,Off-grid
7090,HH_010,2024-01-26 09:00:00,0.1983,12.21,16.25,Charging,0,Off-grid
7091,HH_010,2024-01-26 10:00:00,0.1736,11.43,15.19,Cooling,0,Off-grid
7092,HH_010,2024-01-26 11:00:00,0.1737,12.27,14.16,Cooling,0,Off-grid
7093,HH_010,2024-01-26 12:00:00,0.1739,12.41,14.01,Cooling,0,Off-grid
7094,HH_010,2024-01-26 13:00:00,0.185,11.82,15.65,Other,0,Off-grid
7095,HH_010,2024-01-26 14:00:00,0.1486,12.81,11.6,Cooling,0,Off-grid
7096,HH_010,2024-01-26 15:00:00,0.1683,11.35,14.82,Cooling,0,Off-grid
7097,HH_010,2024-01-26 16:00:00,0.2225,12.72,17.48,Cooling,0,Off-grid
7098,HH_010,2024-01-26 17:00:00,0.3458,11.36,30.44,Cooking,0,Off-grid
7099,HH_010,2024-01-26 18:00:00,0.4243,11.56,36.72,Cooking,0,Off-grid
7100,HH_010,2024-01-26 19:00:00,0.5463,11.66,46.87,Entertainment,0,Off-grid
7101,HH_010,2024-01-26 20:00:00,0.3999,13.48,29.67,Entertainment,0,Off-grid
7102,HH_010,2024-01-26 21:00:00,0.302,11.25,26.84,Entertainment,0,Off-grid
7103,HH_010,2024-01-26 22:00:00,0.2626,11.44,22.95,Charging,0,Off-grid
7104,HH_010,2024-01-26 23:00:00,0.1396,12.22,11.42,Cooling,0,Off-grid
7105,HH_010,2024-01-27 00:00:00,0.0447,12.32,3.63,Cooking,0,Off-grid
7106,HH_010,2024-01-27 01:00:00,0.0397,12.4,3.2,Entertainment,0,Off-grid
7107,HH_010,2024-01-27 02:00:00,0.0734,11.42,6.43,Other,0,Off-grid
7108,HH_010,2024-01-27 03:00:00,0.0349,12.11,2.88,Cooking,0,Off-grid
7109,HH_010,2024-01-27 04:00:00,0.0359,12.34,2.91,Entertainment,0,Off-grid
7110,HH_010,2024-01-27 05:00:00,0.0739,11.37,6.5,Entertainment,0,Off-grid
7111,HH_010,2024-01-27 06:00:00,0.2067,11.86,17.44,Other,0,Off-grid
7112,HH_010,2024-01-27 07:00:00,0.3655,12.12,30.14,Entertainment,0,Off-grid
7113,HH_010,2024-01-27 08:00:00,0.3101,12.26,25.3,Cooling,0,Off-grid
7114,HH_010,2024-01-27 09:00:00,0.2546,11.97,21.27,Entertainment,0,Off-grid
7115,HH_010,2024-01-27 10:00:00,0.2236,11.32,19.75,Entertainment,0,Off-grid
7116,HH_010,2024-01-27 11:00:00,0.0928,12.07,7.69,Other,0,Off-grid
7117,HH_010,2024-01-27 12:00:00,0.1613,12.07,13.37,Cooling,0,Off-grid
7118,HH_010,2024-01-27 13:00:00,0.1349,12.22,11.04,Cooling,0,Off-grid
7119,HH_010,2024-01-27 14:00:00,0.1523,11.28,13.5,Cooking,0,Off-grid
7120,HH_010,2024-01-27 15:00:00,0.2427,11.7,20.75,Cooling,0,Off-grid
7121,HH_010,2024-01-27 16:00:00,0.2428,11.64,20.86,Other,0,Off-grid
7122,HH_010,2024-01-27 17:00:00,0.3428,12.43,27.59,Cooking,0,Off-grid
